"externalId","stationId","legacyId","station_type","eightd_station_services","has_kiosk","lat","name","capacity","lon","electric_bike_surcharge_waiver","short_name","eightd_has_key_dispenser","address"
"1963359453732131538","1963359453732131538",,"classic","[]",false,41.79431,"Kedzie Ave & 54th Pl",11,-87.70348,false,"24266",false,
"a3a96aca-a135-11e9-9cda-0a87ae2ba916","a3a96aca-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.827059,"Halsted St & 37th St",11,-87.64572,false,"TA1307000161",false,
"a3ad7636-a135-11e9-9cda-0a87ae2ba916","a3ad7636-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.79342945658,"MLK Jr Dr & 56th St",11,-87.6158532619,false,"KA1503000073",false,
"2010820263334840794","2010820263334840794",,"classic","[]",false,41.94766,"Panama Ave & Grace St",11,-87.82925,false,"21394",false,
"a3b2905a-a135-11e9-9cda-0a87ae2ba916","a3b2905a-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.75211500633265,"Exchange Ave & 79th St",11,-87.55200700025293,false,"580",false,
"da9e6779-5056-4d45-bae3-9dc325ed2807","da9e6779-5056-4d45-bae3-9dc325ed2807",,"classic","[]",true,41.699206168127674,"Hale Ave & 107th St",11,-87.66891896724701,false,"20108",false,
"a3acea44-a135-11e9-9cda-0a87ae2ba916","a3acea44-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.76550800581,"Calumet Ave & 71st St",11,-87.616917925,false,"15599",false,
"a3b1c47b-a135-11e9-9cda-0a87ae2ba916","a3b1c47b-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.872993,"Central Ave & Harrison St",11,-87.764499,false,"16915",false,
"a3a9c0f6-a135-11e9-9cda-0a87ae2ba916","a3a9c0f6-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.8378,"Morgan St & 31st St",11,-87.65114,false,"TA1308000046",false,
"a3ac35ed-a135-11e9-9cda-0a87ae2ba916","a3ac35ed-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.77351755125,"Jeffery Blvd & 67th St",11,-87.5771428255,false,"KA1503000030",false,
"a3a528d0-a135-11e9-9cda-0a87ae2ba916","a3a528d0-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.778881,"Stony Island Ave & 64th St",11,-87.586647,false,"KA1503000021",false,
"a3b2862e-a135-11e9-9cda-0a87ae2ba916","a3b2862e-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.751785,"Bennett Ave & 79th St",11,-87.578496,false,"16970",false,
"a3b222fc-a135-11e9-9cda-0a87ae2ba916","a3b222fc-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.794228,"Racine Ave & Garfield Blvd",11,-87.655073,false,"559",false,
"a3b11480-a135-11e9-9cda-0a87ae2ba916","a3b11480-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.887832,"Laramie Ave & Kinzie St",11,-87.755527,false,"530",false,
"a3ad2d57-a135-11e9-9cda-0a87ae2ba916","a3ad2d57-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.82301523798,"State St & Pershing Rd",11,-87.6265680185,false,"15449",false,
"a3a72012-a135-11e9-9cda-0a87ae2ba916","a3a72012-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.90230870122,"Rush St & Cedar St",11,-87.627690528,false,"KA1504000133",false,
"a3acdae2-a135-11e9-9cda-0a87ae2ba916","a3acdae2-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.78007963264,"Wentworth Ave & 63rd St",11,-87.6297463052,false,"KA1503000025",false,
"a3b22d3d-a135-11e9-9cda-0a87ae2ba916","a3b22d3d-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.785861065132,"Damen Ave & 59th St",11,-87.67414391040802,false,"561",false,
"a3b23cb8-a135-11e9-9cda-0a87ae2ba916","a3b23cb8-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.775393,"Racine Ave & 65th St",11,-87.654308,false,"564",false,
"a3acb1de-a135-11e9-9cda-0a87ae2ba916","a3acb1de-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.88445395657,"California Ave & Lake St",11,-87.6962981368,false,"15666",false,
"a3b2d7d9-a135-11e9-9cda-0a87ae2ba916","a3b2d7d9-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.805661,"Western Blvd & 48th Pl",11,-87.683392,false,"594",false,
"a3a9c5f7-a135-11e9-9cda-0a87ae2ba916","a3a9c5f7-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.84847,"Western Ave & 24th St",7,-87.685109,false,"TA1309000003",false,
"a3b1d532-a135-11e9-9cda-0a87ae2ba916","a3b1d532-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.880281,"Austin Blvd & Madison St",11,-87.774453,false,"16918",false,
"a3b24701-a135-11e9-9cda-0a87ae2ba916","a3b24701-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.759274039331224,"Damen Ave & 74th St",11,-87.67363429069519,false,"16951",false,
"a3b2d2b7-a135-11e9-9cda-0a87ae2ba916","a3b2d2b7-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.787539,"Halsted St & 59th St",11,-87.644874,false,"593",false,
"a3ad13e4-a135-11e9-9cda-0a87ae2ba916","a3ad13e4-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.842733,"Shields Ave & 28th Pl",11,-87.635491,false,"15443",false,
"90011328-f7bd-4b7b-8f95-8204a0b50f27","90011328-f7bd-4b7b-8f95-8204a0b50f27",,"classic","[]",true,41.89737986072316,"Wells St & Institute Pl",11,-87.63442039489746,false,"22001",false,
"a3a5f5e6-a135-11e9-9cda-0a87ae2ba916","a3a5f5e6-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.85377981072743,"Halsted St & 21st St",11,-87.6466029882431,false,"13162",false,
"a3b2be3a-a135-11e9-9cda-0a87ae2ba916","a3b2be3a-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.954468,"Milwaukee Ave & Cuyler Ave",11,-87.749594,false,"16991",false,
"a3b148bf-a135-11e9-9cda-0a87ae2ba916","a3b148bf-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.880207,"Laramie Ave & Madison St",11,-87.755337,false,"540",false,
"a3b20960-a135-11e9-9cda-0a87ae2ba916","a3b20960-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.800908,"Damen Ave & 51st St",7,-87.674684,false,"554",false,
"a3b29fae-a135-11e9-9cda-0a87ae2ba916","a3b29fae-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.746559,"Stony Island Ave & 82nd St",11,-87.586005,false,"583",false,
"a3b23785-a135-11e9-9cda-0a87ae2ba916","a3b23785-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.779374,"Ashland Ave & 63rd St",11,-87.664843,false,"16948",false,
"a3b13e66-a135-11e9-9cda-0a87ae2ba916","a3b13e66-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.872131,"Cicero Ave & Flournoy St",11,-87.746619,false,"16912",false,
"a3addda0-a135-11e9-9cda-0a87ae2ba916","a3addda0-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.848193,"Kedzie Ave & 24th St",11,-87.705412,false,"KA1504000086",false,
"a3b13836-a135-11e9-9cda-0a87ae2ba916","a3b13836-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.88042,"Kenton Ave & Madison St",11,-87.74108,false,"537",false,
"a3b1fa1c-a135-11e9-9cda-0a87ae2ba916","a3b1fa1c-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.808227,"Hoyne Ave & 47th St",11,-87.67718,false,"KA1504000091",false,
"a3b10a40-a135-11e9-9cda-0a87ae2ba916","a3b10a40-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.885409,"Pulaski Rd & Lake St",11,-87.726491,false,"528",false,
"1966307477149012058","1966307477149012058",,"classic","[]",false,41.79375,"Mozart St & 55th St",11,-87.69472,false,"24267",false,
"1866477298337982542","1866477298337982542",,"classic","[]",false,41.910077,"Leavitt St/North Ave",4,-87.682306,false,"PI00003",false,
"1866476559603607834","1866476559603607834",,"classic","[]",false,41.892401,"Streeter Dr/Grand Ave",4,-87.612388,false,"PI00002",false,
"1929121887488481484","1929121887488481484",,"classic","[]",true,41.9458348,"Major Ave & Addison St",11,-87.7691848,false,"23166",false,
"8995498f-1209-4b06-9317-01cd695b3b61","8995498f-1209-4b06-9317-01cd695b3b61",,"classic","[]",true,41.89102331025185,"Franklin St & Illinois St",11,-87.63547986745834,false,"RN-",false,
"a3b20e8a-a135-11e9-9cda-0a87ae2ba916","a3b20e8a-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.803023,"Ashland Ave & 50th St",11,-87.664699,false,"16940",false,
"a3b35885-a135-11e9-9cda-0a87ae2ba916","a3b35885-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.92459,"Keystone Ave & Fullerton Ave",11,-87.72785,false,"16010",false,
"a3a88a6d-a135-11e9-9cda-0a87ae2ba916","a3a88a6d-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.956057,"Ashland Ave & Belle Plaine Ave",11,-87.668835,false,"13249",false,
"a3b4728f-a135-11e9-9cda-0a87ae2ba916","a3b4728f-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.883073,"Racine Ave & Washington Blvd",11,-87.656952,false,"654",false,
"a3aca268-a135-11e9-9cda-0a87ae2ba916","a3aca268-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.89046879243862,"Sacramento Blvd & Franklin Blvd",11,-87.70260751247406,false,"KA1504000113",false,
"a3b0eb93-a135-11e9-9cda-0a87ae2ba916","a3b0eb93-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,42.019537,"Bosworth Ave & Howard St",11,-87.669563,false,"16806",false,
"c1f104db-9ee7-4999-bd4a-ddd766c75e04","c1f104db-9ee7-4999-bd4a-ddd766c75e04",,"classic","[]",true,41.7045750872071,"Burnham Greenway & 105th St",11,-87.52823173999786,false,"20222",false,
"a3add889-a135-11e9-9cda-0a87ae2ba916","a3add889-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.8481,"Central Park Ave & 24th St",11,-87.715068,false,"15687",false,
"a3af2216-a135-11e9-9cda-0a87ae2ba916","a3af2216-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.991178,"2112 W Peterson Ave",11,-87.683593,false,"KA1504000155",false,
"a3a9acc5-a135-11e9-9cda-0a87ae2ba916","a3a9acc5-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.910044,"California Ave & North Ave",11,-87.697167,false,"13258",false,
"a3b0d6ec-a135-11e9-9cda-0a87ae2ba916","a3b0d6ec-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,42.015963,"Clark St & Jarvis Ave",11,-87.675005,false,"517",false,
"a3b453f2-a135-11e9-9cda-0a87ae2ba916","a3b453f2-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.77987,"Carpenter St & 63rd St",7,-87.650919,false,"18025",false,
"a3b42a3e-a135-11e9-9cda-0a87ae2ba916","a3b42a3e-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.949923,"Bernard St & Elston Ave",11,-87.713949,false,"18016",false,
"61695579-2f75-4090-a071-c76079b5fb5d","61695579-2f75-4090-a071-c76079b5fb5d",,"classic","[]",true,41.765286,"Michigan Ave & 71st St",7,-87.621748,false,"651",false,
"a3b26084-a135-11e9-9cda-0a87ae2ba916","a3b26084-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.758361,"Vernon Ave & 75th St",11,-87.614138,false,"571",false,
"a3b21de7-a135-11e9-9cda-0a87ae2ba916","a3b21de7-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.792822,"Ashland Ave & Garfield Blvd",11,-87.664429,false,"16943",false,
"a3b46866-a135-11e9-9cda-0a87ae2ba916","a3b46866-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.766,"Rhodes Ave & 71st St",11,-87.611726,false,"652",false,
"a3b22815-a135-11e9-9cda-0a87ae2ba916","a3b22815-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.786833,"Marshfield Ave & 59th St",11,-87.666215,false,"560",false,
"a3b241df-a135-11e9-9cda-0a87ae2ba916","a3b241df-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.774074,"Ashland Ave & 66th St",7,-87.663815,false,"16950",false,
"a3b25656-a135-11e9-9cda-0a87ae2ba916","a3b25656-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.75916,"Woodlawn Ave & 75th St",11,-87.595751,false,"569",false,
"a3b26acf-a135-11e9-9cda-0a87ae2ba916","a3b26acf-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.750794,"State St & 79th St",11,-87.624424,false,"573",false,
"1861588043429399408","1861588043429399408",,"classic","[]",true,41.997136,"McCormick Blvd & Devon Ave",11,-87.711217,false,"23101",false,
"a3a7d279-a135-11e9-9cda-0a87ae2ba916","a3a7d279-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.849527,"Normal Ave & Archer Ave",11,-87.640591,false,"TA1308000014",false,
"a3af5804-a135-11e9-9cda-0a87ae2ba916","a3af5804-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,42.01213227742,"Ridge Blvd & Touhy Ave",11,-87.6829126443,false,"RP-006",false,
"a3b10f66-a135-11e9-9cda-0a87ae2ba916","a3b10f66-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.886841,"Cicero Ave & Lake St",11,-87.745261,false,"16903",false,
"a3adbedf-a135-11e9-9cda-0a87ae2ba916","a3adbedf-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.86649278172,"Kedzie Ave & Roosevelt Rd",11,-87.7064961757,false,"15682",false,
"a3acd5b1-a135-11e9-9cda-0a87ae2ba916","a3acd5b1-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.77938114228,"Halsted St & 63rd St",11,-87.6446208145,false,"KA1503000055",false,
"a3aa59bb-a135-11e9-9cda-0a87ae2ba916","a3aa59bb-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.917805,"Leavitt St & Armitage Ave",11,-87.682437,false,"TA1309000029",false,
"1965904499533560722","1965904499533560722",,"classic","[]",false,41.77694,"University Ave & 65th St",11,-87.59842,false,"24376",false,
"a3b2b92c-a135-11e9-9cda-0a87ae2ba916","a3b2b92c-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.743921,"South Chicago Ave & 83rd St",11,-87.575225,false,"588",false,
"a3b45e26-a135-11e9-9cda-0a87ae2ba916","a3b45e26-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.768898,"Eggleston Ave & 69th St",11,-87.635876,false,"650",false,
"a3ac7978-a135-11e9-9cda-0a87ae2ba916","a3ac7978-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.84163253965,"Loomis St & Archer Ave",11,-87.6574349533,false,"KA1503000040",false,
"a3b218cd-a135-11e9-9cda-0a87ae2ba916","a3b218cd-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.794087,"Seeley Ave & Garfield Blvd",11,-87.675478,false,"557",false,
"1936566008041245278","1936566008041245278",,"classic","[]",true,42.0082,"Sacramento Ave & Lunt Ave",11,-87.70461,false,"24149",false,
"a3b1eaa7-a135-11e9-9cda-0a87ae2ba916","a3b1eaa7-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.823613,"Morgan St & Pershing Rd",7,-87.650931,false,"16933",false,
"a3b1ff34-a135-11e9-9cda-0a87ae2ba916","a3b1ff34-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.809719,"Ashland Ave & McDowell Ave",11,-87.663477,false,"16937",false,
"a3a57a52-a135-11e9-9cda-0a87ae2ba916","a3a57a52-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.88318130597391,"Green St & Washington Blvd",11,-87.64872461557388,false,"13053",false,
"a3af624c-a135-11e9-9cda-0a87ae2ba916","a3af624c-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.98366470886,"Budlong Woods Library",11,-87.6964225611,false,"15585",false,
"1850867138125484782","1850867138125484782",,"classic","[]",true,41.789381,"Woodlawn Ave & 58th St",11,-87.596479,false,"22002",false,
"1754781885939323186","1754781885939323186",,"classic","[]",true,41.780506,"Stony Island Ave & 63rd St",11,-87.586853,false,"653B",false,
"a3b1efd6-a135-11e9-9cda-0a87ae2ba916","a3b1efd6-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.813996,"Marshfield Ave & 44th St",11,-87.666589,false,"549",false,
"a3ad7b51-a135-11e9-9cda-0a87ae2ba916","a3ad7b51-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.79156801058,"DuSable Museum",11,-87.6078521774,false,"KA1503000075",false,
"a3ad42c3-a135-11e9-9cda-0a87ae2ba916","a3ad42c3-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.80813391481,"Halsted St & 47th Pl",11,-87.6456165545,false,"KA1503000051",false,
"a3aa5ed1-a135-11e9-9cda-0a87ae2ba916","a3aa5ed1-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.920082,"Damen Ave & Charleston St",11,-87.677855,false,"13288",false,
"a3b11993-a135-11e9-9cda-0a87ae2ba916","a3b11993-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.887664,"Central Ave & Lake St",11,-87.765469,false,"16905",false,
"a3b29a90-a135-11e9-9cda-0a87ae2ba916","a3b29a90-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.744531,"Phillips Ave & 83rd St",11,-87.56506,false,"582",false,
"a3b2810e-a135-11e9-9cda-0a87ae2ba916","a3b2810e-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.751173,"Stony Island Ave & South Chicago Ave",11,-87.585337,false,"577",false,
"1932836901177930130","1932836901177930130",,"classic","[]",false,41.9924402,"Granville Ave & Pulaski Rd",11,-87.7289072,false,"24156",false,
"1958860132283810038","1958860132283810038",,"classic","[]",false,41.80385,"Kilbourn Ave & 49th St",11,-87.73566,false,"24258",false,
"a3af1cec-a135-11e9-9cda-0a87ae2ba916","a3af1cec-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.99023602867,"Maplewood Ave & Peterson Ave",11,-87.6933696402,false,"KA1504000130",false,
"a3b128de-a135-11e9-9cda-0a87ae2ba916","a3b128de-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.88085,"Karlov Ave & Madison St",11,-87.727907,false,"534",false,
"a3aaf7bc-a135-11e9-9cda-0a87ae2ba916","a3aaf7bc-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.838198,"Emerald Ave & 31st St",11,-87.645143,false,"TA1309000055",false,
"a3b2b419-a135-11e9-9cda-0a87ae2ba916","a3b2b419-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.743359762253235,"Wabash Ave & 83rd St",11,-87.62284398078917,false,"587",false,
"a3a3983e-a135-11e9-9cda-0a87ae2ba916","a3a3983e-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.76663823695,"Jeffery Blvd & 71st St",11,-87.5764501141,false,"KA1503000018",false,
"a3ad9ad9-a135-11e9-9cda-0a87ae2ba916","a3ad9ad9-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.7804056457,"Dorchester Ave & 63rd St",11,-87.5914159893,false,"KA1503000046",false,
"a3acfa38-a135-11e9-9cda-0a87ae2ba916","a3acfa38-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.758768,"Yates Blvd & 75th St",11,-87.56644,false,"KA1503000024",false,
"a3acd078-a135-11e9-9cda-0a87ae2ba916","a3acd078-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.79292964599,"Halsted St & 56th St",11,-87.6449900565,false,"KA1503000011",false,
"a3ae82e0-a135-11e9-9cda-0a87ae2ba916","a3ae82e0-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,42.001785,"Warren Park West",11,-87.688829,false,"RP-001",false,
"a3b2dcf0-a135-11e9-9cda-0a87ae2ba916","a3b2dcf0-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.73655301831962,"Wabash Ave & 87th St",11,-87.62264415621758,false,"595",false,
"a3ac4a7c-a135-11e9-9cda-0a87ae2ba916","a3ac4a7c-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.7664929373,"Stony Island Ave & 71st St",11,-87.5864608775,false,"KA1503000045",false,
"a3b1db23-a135-11e9-9cda-0a87ae2ba916","a3b1db23-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.877917,"Kostner Ave & Adams St",11,-87.735737,false,"545",false,
"a3a7a4fc-a135-11e9-9cda-0a87ae2ba916","a3a7a4fc-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.809851,"MLK Jr Dr & 47th St",11,-87.616279,false,"TA1308000007",false,
"a3ada002-a135-11e9-9cda-0a87ae2ba916","a3ada002-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.77372095205,"Cottage Grove Ave & 67th St",11,-87.60563486,false,"KA1503000031",false,
"1775509322900183222","1775509322900183222",,"classic","[]",true,41.884336,"Elizabeth St & Randolph St",11,-87.658902,false,"23001",false,
"a3b42f5f-a135-11e9-9cda-0a87ae2ba916","a3b42f5f-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.914166,"Central Park Ave & Bloomingdale Ave",11,-87.716755,false,"18017",false,
"a3b2956a-a135-11e9-9cda-0a87ae2ba916","a3b2956a-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.744615,"Commercial Ave & 83rd St",11,-87.551208,false,"TA1309000051",false,
"a3b4aa91-a135-11e9-9cda-0a87ae2ba916","a3b4aa91-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.747363,"South Chicago Ave & Elliot Ave",7,-87.580046,false,"665",false,
"a3af9064-a135-11e9-9cda-0a87ae2ba916","a3af9064-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.965875,"Manor Ave & Leland Ave",11,-87.700825,false,"KA1504000127",false,
"98fe78dc-4efa-4b39-a47c-0d94abcdb221","98fe78dc-4efa-4b39-a47c-0d94abcdb221",,"classic","[]",true,41.70999,"Ewing Ave & Burnham Greenway",11,-87.5355,false,"20223",false,
"a3b28b4a-a135-11e9-9cda-0a87ae2ba916","a3b28b4a-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.75182,"Phillips Ave & 79th St",11,-87.565211,false,"579",false,
"a3b2659d-a135-11e9-9cda-0a87ae2ba916","a3b2659d-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.756971,"State St & 76th St",11,-87.624621,false,"572",false,
"a3b0f5c9-a135-11e9-9cda-0a87ae2ba916","a3b0f5c9-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.894887,"Austin Blvd & Chicago Ave",7,-87.774704,false,"16921",false,
"a3add365-a135-11e9-9cda-0a87ae2ba916","a3add365-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.85353363213,"Kedzie Ave & 21st St",11,-87.7050730318,false,"15686",false,
"1951050538021341810","1951050538021341810",,"classic","[]",false,41.80781,"Lamon Ave & 47th St",11,-87.74569,false,"24253",false,
"a3afc858-a135-11e9-9cda-0a87ae2ba916","a3afc858-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.946264,"Pulaski Rd & Eddy St",11,-87.731023,false,"KA1504000141",false,
"a3af9f99-a135-11e9-9cda-0a87ae2ba916","a3af9f99-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.961041,"Albany Ave & Montrose Ave",11,-87.705866,false,"15621",false,
"1932128180709716638","1932128180709716638",,"classic","[]",false,41.8952089,"Monticello Ave & Chicago Ave",11,-87.7174329,false,"21301",false,
"a3ade2c3-a135-11e9-9cda-0a87ae2ba916","a3ade2c3-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.84910969176,"California Ave & 23rd Pl",11,-87.6951398068,false,"15689",false,
"a3b0dc1f-a135-11e9-9cda-0a87ae2ba916","a3b0dc1f-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.885502,"Conservatory Dr & Lake St",11,-87.716866,false,"518",false,
"a3ada52f-a135-11e9-9cda-0a87ae2ba916","a3ada52f-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.78008063659,"MLK Jr Dr & 63rd St",11,-87.6159428567,false,"KA1503000053",false,
"a3b143aa-a135-11e9-9cda-0a87ae2ba916","a3b143aa-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.877613,"Cicero Ave & Quincy St",11,-87.745405,false,"16913",false,
"a3a7b936-a135-11e9-9cda-0a87ae2ba916","a3a7b936-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.794853,"Prairie Ave & Garfield Blvd",11,-87.618691,false,"TA1307000160",false,
"a3b43eb7-a135-11e9-9cda-0a87ae2ba916","a3b43eb7-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.868563,"Western Ave & Fillmore St",11,-87.686234,false,"644",false,
"a3b24c1f-a135-11e9-9cda-0a87ae2ba916","a3b24c1f-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.768938,"May St & 69th St",11,-87.652934,false,"567",false,
"a3ac9834-a135-11e9-9cda-0a87ae2ba916","a3ac9834-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.89546530305,"Kedzie Ave & Chicago Ave",11,-87.7061278837,false,"KA1504000114",false,
"a3a781a6-a135-11e9-9cda-0a87ae2ba916","a3a781a6-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.841707,"State St & 29th St",11,-87.626938,false,"13213",false,
"a3b1cf80-a135-11e9-9cda-0a87ae2ba916","a3b1cf80-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.875806,"Laramie Ave & Gladys Ave",11,-87.755285,false,"543",false,
"a3ae78ab-a135-11e9-9cda-0a87ae2ba916","a3ae78ab-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,42.00454962194,"Warren Park East",11,-87.6806661451,false,"RP-002",false,
"a3a96fd5-a135-11e9-9cda-0a87ae2ba916","a3a96fd5-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.836208,"Rhodes Ave & 32nd St",11,-87.613533,false,"13215",false,
"a3b2c354-a135-11e9-9cda-0a87ae2ba916","a3b2c354-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.953733,"Kilbourn Ave & Irving Park Rd",11,-87.740569,false,"590",false,
"a3b43478-a135-11e9-9cda-0a87ae2ba916","a3b43478-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.894745,"Latrobe Ave & Chicago Ave",7,-87.756895,false,"642",false,
"a3b2044b-a135-11e9-9cda-0a87ae2ba916","a3b2044b-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.80839,"Elizabeth St & 47th St",11,-87.656526,false,"553",false,
"a3aa54a0-a135-11e9-9cda-0a87ae2ba916","a3aa54a0-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.943403,"Seeley Ave & Roscoe St",11,-87.679618,false,"13144",false,
"a3acc649-a135-11e9-9cda-0a87ae2ba916","a3acc649-a135-11e9-9cda-0a87ae2ba916",,"classic","[]",true,41.80183164049,"Halsted St & 51st St",11,-87.645213904,false,"KA1503000010",false,
